Ticker,Company Name,Sector,Industry
ONDK,N/A,N/A,N/A
ONE,N/A,N/A,N/A
ONTF,"ON24, Inc.",Technology,Software - Application
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials
ONVO,N/A,N/A,N/A
OOMA,"Ooma, Inc.",Technology,Software - Application
OPAD,Offerpad Solutions Inc.,Real Estate,Real Estate Services
OPFI,OppFi Inc.,Financial Services,Credit Services
OPK,"OPKO Health, Inc.",Healthcare,Diagnostics & Research
OPY,Oppenheimer Holdings Inc.,Financial Services,Capital Markets
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable
ORAN,N/A,N/A,N/A
ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage
ORCL,Oracle Corporation,Technology,Software - Infrastructure
ORH,N/A,N/A,N/A
ORI,Old Republic International Corporation,Financial Services,Insurance - Property & Casualty
ORN,"Orion Group Holdings, Inc.",Industrials,Engineering & Construction
OSCR,"Oscar Health, Inc.",Healthcare,Healthcare Plans
OSG,"Octave Specialty Group, Inc.",Financial Services,Insurance - Specialty
OSH,N/A,N/A,N/A
OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery
OUST,"Ouster, Inc.",Technology,Electronic Components
OUTOWL,N/A,N/A,N/A
OWLT,"Owlet, Inc.",Healthcare,Medical Devices
OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P
OZ,"Belpointe PREP, LLC",Real Estate,Real Estate - Development
OZM,N/A,N/A,N/A
PAA,"Plains All American Pipeline, L.P.",Energy,Oil & Gas Midstream
PACD,N/A,N/A,N/A
PACK,Ranpak Holdings Corp.,Consumer Cyclical,Packaging & Containers
PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships
PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure
PAM,Pampa Energía S.A.,Industrials,Conglomerates
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure
PAR,PAR Technology Corporation,Technology,Software - Application
PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing
PATH,"UiPath, Inc.",Technology,Software - Infrastructure
PAY,"Paymentus Holdings, Inc.",Technology,Software - Infrastructure
PAYC,"Paycom Software, Inc.",Technology,Software - Application
PBF,PBF Energy Inc.,Energy,Oil & Gas Refining & Marketing
PBFX,N/A,N/A,N/A
PBH,Prestige Consumer Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
PBI,Pitney Bowes Inc.,Industrials,Integrated Freight & Logistics
PBR,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Midstream
PBYI,"Puma Biotechnology, Inc.",Healthcare,Biotechnology
PC,Premium Catering (Holdings) Limited,Industrials,Specialty Business Services
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric
PCH,PotlatchDeltic Corporation,Real Estate,REIT - Specialty
PCOR,"Procore Technologies, Inc.",Technology,Software - Application
PD,"PagerDuty, Inc.",Technology,Software - Application
PDM,"Piedmont Realty Trust, Inc.",Real Estate,REIT - Office
PE,N/A,N/A,N/A
PEAK,N/A,N/A,N/A
PEB,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel
PED,PEDEVCO Corp.,Energy,Oil & Gas E&P
PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric
PEI,N/A,N/A,N/A
PEN,"Penumbra, Inc.",Healthcare,Medical Devices
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic
PES,N/A,N/A,N/A
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General
PFGC,Performance Food Group Company,Consumer Defensive,Food Distribution
PFNX,N/A,N/A,N/A
PFS,"Provident Financial Services, Inc.",Financial Services,Banks - Regional
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty
PGRE,N/A,N/A,N/A
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery
PHG,Koninklijke Philips N.V.,Healthcare,Medical Devices
PHGE,BiomX Inc.,Healthcare,Biotechnology
PHI,PLDT Inc.,Communication Services,Telecom Services
PHIN,PHINIA Inc.,Consumer Cyclical,Auto Parts
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction
PHR,"Phreesia, Inc.",Healthcare,Health Information Services
PHX,N/A,N/A,N/A
PHYS,Sprott Physical Gold Trust,N/A,N/A
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles
PINE,"Alpine Income Property Trust, Inc.",Real Estate,REIT - Retail
PING,N/A,N/A,N/A
PINS,"Pinterest, Inc.",Communication Services,Internet Content & Information
PIPR,Piper Sandler Companies,Financial Services,Capital Markets
PJC,N/A,N/A,N/A
PJT,PJT Partners Inc.,Financial Services,Capital Markets
PK,Park Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel
PKD,N/A,N/A,N/A
PKE,Park Aerospace Corp.,Industrials,Aerospace & Defense
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers
PKST,Peakstone Realty Trust,Real Estate,REIT - Office
PL,Planet Labs PBC,Industrials,Aerospace & Defense
PLAN,N/A,N/A,N/A
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial
PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Leisure
PLOW,"Douglas Dynamics, Inc.",Consumer Cyclical,Auto Parts
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure
PLYMPM,N/A,N/A,N/A
PMM,Putnam Managed Municipal Income Trust,Financial Services,Asset Management
PMT,PennyMac Mortgage Investment Trust,Real Estate,REIT - Mortgage
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional
PNM,N/A,N/A,N/A
PNR,Pentair plc,Industrials,Specialty Industrial Machinery
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric
POL,N/A,N/A,N/A
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric
POST,"Post Holdings, Inc.",Consumer Defensive,Packaged Foods
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric
PQG,N/A,N/A,N/A
PR,Permian Resources Corporation,Energy,Oil & Gas E&P
PRA,ProAssurance Corporation,Financial Services,Insurance - Property & Casualty
PRE,Prenetics Global Limited,Healthcare,Diagnostics & Research
PRG,"PROG Holdings, Inc.",Industrials,Rental & Leasing Services
PRI,"Primerica, Inc.",Financial Services,Insurance - Life
PRK,Park National Corporation,Financial Services,Banks - Regional
PRKS,United Parks & Resorts Inc.,Consumer Cyclical,Leisure
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication
PRM,"Perimeter Solutions, Inc.",Basic Materials,Specialty Chemicals
PRMW,N/A,N/A,N/A
PRO,N/A,N/A,N/A
PRSP,N/A,N/A,N/A
PRT,PermRock Royalty Trust,Energy,Oil & Gas E&P
PRTY,N/A,N/A,N/A
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life
PSA,Public Storage,Real Estate,REIT - Industrial
PSLV,Sprott Physical Silver Trust,N/A,N/A
PSN,Parsons Corporation,Technology,Information Technology Services
PSTG,"Everpure, Inc.",Technology,Computer Hardware
PSTL,"Postal Realty Trust, Inc.",Real Estate,REIT - Office
PSV,N/A,N/A,N/A
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing
PSXP,N/A,N/A,N/A
PTR,N/A,N/A,N/A
PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services
PVA,N/A,N/A,N/A
PVAC,N/A,N/A,N/A
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing
PVL,Permianville Royalty Trust,Energy,Oil & Gas E&P
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction
PWSC,N/A,N/A,N/A
PX,P10 Inc,Financial Services,Asset Management
PXDPYX,N/A,N/A,N/A
PZG,Paramount Gold Nevada Corp.,Basic Materials,Gold
PZN,N/A,N/A,N/A
QBTS,D-Wave Quantum Inc.,Technology,Computer Hardware
QD,N/A,N/A,N/A
QEP,N/A,N/A,N/A
QES,N/A,N/A,N/A
QHC,N/A,N/A,N/A
QS,QuantumScape Corporation,Consumer Cyclical,Auto Parts
QTS,N/A,N/A,N/A
QTWO,"Q2 Holdings, Inc.",Technology,Software - Application
QUAD,"Quad/Graphics, Inc.",Industrials,Specialty Business Services
QUOT,N/A,N/A,N/A
QVCC,N/A,N/A,N/A
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services
RA,Brookfield Real Assets Income Fund Inc.,Financial Services,Asset Management
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers
RAD,N/A,N/A,N/A
RAMP,"LiveRamp Holdings, Inc.",Technology,Software - Infrastructure
RAS,N/A,N/A,N/A
RBC,RBC Bearings Incorporated,Industrials,Tools & Accessories
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia
RBOT,Vicarious Surgical Inc.,Healthcare,Medical Devices
RBS,N/A,N/A,N/A
RC,Ready Capital Corporation,Real Estate,REIT - Mortgage
RCI,Rogers Communications Inc.,Communication Services,Telecom Services
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services
RCUS,"Arcus Biosciences, Inc.",Healthcare,Biotechnology
RDN,Radian Group Inc.,Financial Services,Insurance - Specialty
RDS,N/A,N/A,N/A
RDS.B,N/A,N/A,N/A
RDW,Redwire Corporation,Industrials,Aerospace & Defense
RDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic
RE,N/A,N/A,N/A
REG,Regency Centers Corporation,Real Estate,REIT - Retail
REI,"Ring Energy, Inc.",Energy,Oil & Gas E&P
RELX,RELX PLC,Industrials,Specialty Business Services
REPX,"Riley Exploration Permian, Inc.",Energy,Oil & Gas E&P
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services
RESI,Kelly Residential & Apartment Real Estate ETF,N/A,N/A
REV,N/A,N/A,N/A
REVG,"REV Group, Inc.",Industrials,Farm & Heavy Construction Machinery
REX,REX American Resources Corporation,Basic Materials,Chemicals
REXR,"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial
REZIRF,N/A,N/A,N/A
RFL,"Rafael Holdings, Inc.",Real Estate,Real Estate Services
RFP,N/A,N/A,N/A
RGA,"Reinsurance Group of America, Incorporated",Financial Services,Insurance - Reinsurance
RGRRGS,N/A,N/A,N/A
RH,RH,Consumer Cyclical,Specialty Retail
RHE,N/A,N/A,N/A
RHI,Robert Half Inc.,Industrials,Staffing & Employment Services
RHP,"Ryman Hospitality Properties, Inc.",Real Estate,REIT - Hotel & Motel
RHTRIG,N/A,N/A,N/A
RITM,Rithm Capital Corp.,Real Estate,REIT - Mortgage
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management
RKT,"Rocket Companies, Inc.",Financial Services,Mortgage Finance
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing
RLGT,"Radiant Logistics, Inc.",Industrials,Integrated Freight & Logistics
RLGY,N/A,N/A,N/A
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty
RLJ,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel
RM,Regional Management Corp.,Financial Services,Credit Services
RMAX,"RE/MAX Holdings, Inc.",Real Estate,Real Estate Services
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies
RMED,N/A,N/A,N/A
RNG,"RingCentral, Inc.",Technology,Software - Application
RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services
RNR,RenaissanceRe Holdings Ltd.,Financial Services,Insurance - Reinsurance
ROG,Rogers Corporation,Technology,Electronic Components
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services
ROP,"Roper Technologies, Inc.",Technology,Software - Application
ROYT,N/A,N/A,N/A
RPAI,N/A,N/A,N/A
RPM,RPM International Inc.,Basic Materials,Specialty Chemicals
RPT,N/A,Real Estate,REIT - Mortgage
RRC,Range Resources Corporation,Energy,Oil & Gas E&P
RRTS,"Roadrunner Transportation Systems, Inc.",Industrials,Trucking
RRX,Regal Rexnord Corporation,Industrials,Specialty Industrial Machinery
RS,"Reliance, Inc.",Basic Materials,Steel
RSC,N/A,N/A,N/A
RSG,"Republic Services, Inc.",Industrials,Waste Management
RSI,"Rush Street Interactive, Inc.",Consumer Cyclical,Gambling
RTN,N/A,N/A,N/A
RTW,RTW Biotech Opportunities Ord,N/A,N/A
RTX,RTX Corporation,Industrials,Aerospace & Defense
RUBI,Rubico Inc.,Industrials,Marine Shipping
RVI,Robinhood Ventures Fund I,,
RVLV,"Revolve Group, Inc.",Consumer Cyclical,Internet Retail
RVP,"Retractable Technologies, Inc.",Healthcare,Medical Instruments & Supplies
RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research
RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage
RXN,N/A,N/A,N/A
RXO,"RXO, Inc.",Industrials,Trucking
RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals
RYAN,"Ryan Specialty Holdings, Inc.",Financial Services,Insurance - Specialty
RYB,N/A,N/A,N/A
RYI,Ryerson Holding Corp,Industrials,Metal Fabrication
RYN,Rayonier Inc.,Real Estate,REIT - Specialty
S,"SentinelOne, Inc.",Technology,Software - Infrastructure
SACH,Sachem Capital Corp.,Real Estate,REIT - Mortgage
SAFE,Safehold Inc.,Real Estate,REIT - Diversified
SAI,N/A,N/A,N/A
SAIC,Science Applications International Corporation,Technology,Information Technology Services
SAIL,"SailPoint, Inc.",Technology,Software - Infrastructure
SALTSAM,N/A,N/A,N/A
SAP,SAP SE,Technology,Software - Application
SAR,Saratoga Investment Corp.,Financial Services,Asset Management
SB,"Safe Bulkers, Inc.",Industrials,Marine Shipping
SBEV,"Splash Beverage Group, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries
SBGL,N/A,N/A,N/A
SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail
SBOW,N/A,N/A,N/A
SBR,Sabine Royalty Trust,Energy,Oil & Gas Midstream
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Utilities,Utilities - Regulated Water
SC,N/A,N/A,N/A
SCE-PB,N/A,N/A,N/A
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets
SCI,Service Corporation International,Consumer Cyclical,Personal Services
SCL,Stepan Company,Basic Materials,Specialty Chemicals
SCM,Stellus Capital Investment Corporation,Financial Services,Asset Management
SCS,N/A,N/A,N/A
SCU,N/A,N/A,N/A
SCX,N/A,N/A,N/A
SD,"SandRidge Energy, Inc.",Energy,Oil & Gas E&P
SDPI,N/A,N/A,N/A
SDRL,Seadrill Limited,Energy,Oil & Gas Drilling
SE,Sea Limited,Consumer Cyclical,Internet Retail
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities
SEMR,"Semrush Holdings, Inc.",Technology,Software - Application
SENS,"Senseonics Holdings, Inc.",Healthcare,Medical Devices
SERV,Serve Robotics Inc.,Industrials,Specialty Industrial Machinery
SES,SES AI Corporation,Consumer Cyclical,Auto Parts
SF,Stifel Financial Corp.,Financial Services,Capital Markets
SFE,N/A,N/A,N/A
SFL,SFL Corporation Ltd.,Industrials,Marine Shipping
SFUN,N/A,N/A,N/A
SG,"Sweetgreen, Inc.",Consumer Cyclical,Restaurants
SGA,"Saga Communications, Inc.",Communication Services,Broadcasting
SGFY,N/A,N/A,N/A
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,Gambling
SGU,"Star Group, L.P.",Energy,Oil & Gas Refining & Marketing
SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants
SHCO,Soho House & Co Inc.,Consumer Cyclical,Lodging
SHEL,Shell plc,Energy,Oil & Gas Integrated
SHG,"Shinhan Financial Group Co., Ltd.",Financial Services,Banks - Regional
SHLX,N/A,N/A,N/A
SHO,"Sunstone Hotel Investors, Inc.",Real Estate,REIT - Hotel & Motel
SHOP,Shopify Inc.,Technology,Software - Application
SHPW,N/A,N/A,N/A
SHS,N/A,N/A,N/A
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals
SI,"Shoulder Innovations, Inc.",N/A,N/A
SIG,Signet Jewelers Limited,Consumer Cyclical,Luxury Goods
SIRE,N/A,N/A,N/A
SITC,SITE Centers Corp.,Real Estate,REIT - Retail
SITE,"SiteOne Landscape Supply, Inc.",Industrials,Industrial Distribution
SIXSJM,N/A,N/A,N/A
SJT,San Juan Basin Royalty Trust,Energy,Oil & Gas E&P
SJW,N/A,N/A,N/A
SKIL,Skillsoft Corp.,Consumer Defensive,Education & Training Services
SKLZ,Skillz Inc.,Communication Services,Electronic Gaming & Multimedia
SKM,"SK Telecom Co., Ltd.",Communication Services,Telecom Services
SKT,Tanger Inc.,Real Estate,REIT - Retail
SKX,N/A,N/A,N/A
SKY,"Champion Homes, Inc.",Consumer Cyclical,Residential Construction
SKYH,Sky Harbour Group Corporation,Real Estate,Real Estate - Development
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services
SLCA,N/A,N/A,N/A
SLF,Sun Life Financial Inc.,Financial Services,Insurance - Diversified
SLG,SL Green Realty Corp.,Real Estate,REIT - Office
SLM,SLM Corporation,Financial Services,Credit Services
SLQT,"SelectQuote, Inc.",Financial Services,Insurance Brokers
SLVM,Sylvamo Corporation,Basic Materials,Paper & Paper Products
SM,SM Energy Company,Energy,Oil & Gas E&P
SMAR,N/A,N/A,N/A
SMFG,"Sumitomo Mitsui Financial Group, Inc.",Financial Services,Banks - Diversified
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs
SMHI,SEACOR Marine Holdings Inc.,Industrials,Marine Shipping
SMLP,N/A,N/A,N/A
SMP,"Standard Motor Products, Inc.",Consumer Cyclical,Auto Parts
SMR,NuScale Power Corporation,Industrials,Specialty Industrial Machinery
SMRT,"SmartRent, Inc.",Technology,Software - Application
SN,"SharkNinja, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
SNA,Snap-on Incorporated,Industrials,Tools & Accessories
SNAP,Snap Inc.,Communication Services,Internet Content & Information
SNDA,"Sonida Senior Living, Inc.",Healthcare,Medical Care Facilities
SNDR,"Schneider National, Inc.",Industrials,Trucking
SNMP,N/A,N/A,N/A
SNOW,Snowflake Inc.,Technology,Software - Application
SNP,N/A,N/A,N/A
SNR,N/A,N/A,N/A
SNV,N/A,N/A,N/A
SNX,TD SYNNEX Corporation,Technology,Electronics & Computer Distribution
SNY,Sanofi,Healthcare,Drug Manufacturers - General
SO,The Southern Company,Utilities,Utilities - Regulated Electric
SOC,Sable Offshore Corp.,Energy,Oil & Gas Drilling
SOGO,N/A,N/A,N/A
SOI,N/A,N/A,N/A
SOL,N/A,N/A,N/A
SON,Sonoco Products Company,Consumer Cyclical,Packaging & Containers
SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,Household & Personal Products
SPCE,"Virgin Galactic Holdings, Inc.",Industrials,Aerospace & Defense
SPE,"Special Opportunities Fund, Inc.",Financial Services,Asset Management
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges
SPH,"Suburban Propane Partners, L.P.",Utilities,Utilities - Regulated Gas
SPHR,Sphere Entertainment Co.,Communication Services,Entertainment
SPIR,"Spire Global, Inc.",Industrials,Specialty Business Services
SPLP,Steel Partners Holdings L.P.,Industrials,Conglomerates
SPN,N/A,N/A,N/A
SPNT,SiriusPoint Ltd.,Financial Services,Insurance - Reinsurance
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information
SPP,N/A,N/A,N/A
SPPP,Sprott Physical Platinum & Palladium Tr,N/A,N/A
SPR,N/A,N/A,N/A
SPRU,Spruce Power Holding Corporation,Technology,Solar
SPW,N/A,N/A,N/A
SPXC,"SPX Technologies, Inc.",Industrials,Building Products & Equipment
SQ,N/A,N/A,N/A
SQM,Sociedad Química y Minera de Chile S.A.,Basic Materials,Specialty Chemicals
SQNS,Sequans Communications S.A.,Technology,Semiconductors
SQSP,N/A,N/A,N/A
SQZ,N/A,N/A,N/A
SR,Spire Inc.,Utilities,Utilities - Regulated Gas
SRC,N/A,N/A,N/A
SRESRG,N/A,N/A,N/A
SRI,"Stoneridge, Inc.",Consumer Cyclical,Auto Parts
SRL,Scully Royalty Ltd.,Financial Services,Capital Markets
SRLP,N/A,N/A,N/A
SRT,N/A,N/A,N/A
SRXSSD,N/A,N/A,N/A
SSI,N/A,N/A,N/A
SSL,Sasol Limited,Basic Materials,Specialty Chemicals
SSP,The E.W. Scripps Company,Communication Services,Broadcasting
SSS,Cyber Hornet S&P 500And Solana 75/25 Strategy ETF,N/A,N/A
SST,"System1, Inc.",Industrials,Specialty Business Services
SSTK,"Shutterstock, Inc.",Communication Services,Internet Content & Information
SSY,N/A,N/A,N/A
ST,Sensata Technologies Holding plc,Technology,Scientific & Technical Instruments
STAG,"STAG Industrial, Inc.",Real Estate,REIT - Industrial
STAR,N/A,N/A,N/A
STAY,N/A,N/A,N/A
STC,Stewart Information Services Corporation,Financial Services,Insurance - Property & Casualty
STD,N/A,N/A,N/A
STE,STERIS plc,Healthcare,Medical Devices
STEL,"Stellar Bancorp, Inc.",Financial Services,Banks - Regional
STEM,"Stem, Inc.",Utilities,Utilities - Renewable
STI,"Solidion Technology, Inc.",Industrials,Electrical Equipment & Parts
STL,N/A,N/A,N/A
STLA,Stellantis N.V.,Consumer Cyclical,Auto Manufacturers
STM,STMicroelectronics N.V.,Technology,Semiconductors
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream
STON,N/A,N/A,N/A
STOR,N/A,N/A,N/A
STR,N/A,N/A,N/A
STT,State Street Corporation,Financial Services,Asset Management
STWD,"Starwood Property Trust, Inc.",Real Estate,REIT - Mortgage
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers
SUI,"Sun Communities, Inc.",Real Estate,REIT - Residential
SUM,N/A,N/A,N/A
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing
SUNL,N/A,N/A,N/A
SUP,N/A,N/A,N/A
SUPV,Grupo Supervielle S.A.,Financial Services,Banks - Regional
SUZ,Suzano S.A.,Basic Materials,Paper & Paper Products
SVT,N/A,N/A,N/A
SVV,"Savers Value Village, Inc.",Consumer Cyclical,Specialty Retail
SWCH,N/A,N/A,N/A
SWI,N/A,N/A,N/A
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories
SWN,N/A,N/A,N/A
SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas
SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal
SXCP,N/A,N/A,N/A
SXE,N/A,N/A,N/A
SXI,Standex International Corporation,Industrials,Specialty Industrial Machinery
SXT,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals
SYF,Synchrony Financial,Financial Services,Credit Services
SYK,Stryker Corporation,Healthcare,Medical Devices
SYTSYX,N/A,N/A,N/A
SYY,Sysco Corporation,Consumer Defensive,Food Distribution
T,AT&T Inc.,Communication Services,Telecom Services
TAK,Takeda Pharmaceutical Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic
TAL,TAL Education Group,Consumer Defensive,Education & Training Services
TALOTARO,N/A,N/A,N/A
TBI,"TrueBlue, Inc.",Industrials,Staffing & Employment Services
TCB,N/A,N/A,N/A
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,Real Estate Services
TCK,N/A,N/A,N/A
TCN,N/A,N/A,N/A
TCO,N/A,N/A,N/A
TCRW,N/A,N/A,N/A
TCS,N/A,N/A,N/A
TDC,Teradata Corporation,Technology,Software - Infrastructure
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense
TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services
TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecom Services
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments
TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining
TEGP,"Tallgrass Energy GP, LP",N/A,N/A
TEL,TE Connectivity plc,Technology,Electronic Components
TEN,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream
TEP,"Tallgrass Energy Partners, LP",N/A,N/A
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic
TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery
TFC,Truist Financial Corporation,Financial Services,Banks - Regional
TFII,TFI International Inc.,Industrials,Trucking
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies
TG,Tredegar Corporation,Industrials,Metal Fabrication
TGC,N/A,N/A,N/A
TGH,N/A,N/A,N/A
TGI,N/A,N/A,N/A
TGNA,TEGNA Inc.,Communication Services,Broadcasting
TGP,N/A,N/A,N/A
TGT,Target Corporation,Consumer Defensive,Discount Stores
THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities
THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty
THO,"THOR Industries, Inc.",Consumer Cyclical,Recreational Vehicles
THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery
THS,Treehouse Foods Inc,Consumer Defensive,Packaged Foods
TI,N/A,N/A,N/A
TIF,N/A,N/A,N/A
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail
TK,Teekay Corporation Ltd.,Energy,Oil & Gas Midstream
TKC,Turkcell Iletisim Hizmetleri A.S.,Communication Services,Telecom Services
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment
TKR,The Timken Company,Industrials,Tools & Accessories
TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Communication Services,Telecom Services
TLP,N/A,N/A,N/A
TLRD,N/A,N/A,N/A
TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers
TMBR,N/A,N/A,N/A
TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information
TMHC,Taylor Morrison Home Corporation,Consumer Cyclical,Residential Construction
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TMP,Tompkins Financial Corporation,Financial Services,Banks - Regional
TMQ,Trilogy Metals Inc.,Basic Materials,Other Industrial Metals & Mining
TMX,N/A,N/A,N/A
TNC,Tennant Company,Industrials,Specialty Industrial Machinery
TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services
TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream
TNL,Travel + Leisure Co.,Consumer Cyclical,Travel Services
TNP,N/A,N/A,N/A
TOL,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction
TOST,"Toast, Inc.",Technology,Software - Infrastructure
TOT,Lionshares U.S. Equity Total Return ETF,N/A,N/A
TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco
TPC,Tutor Perini Corporation,Industrials,Engineering & Construction
TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction
TPHS,Trinity Place Holdings Inc.,Real Estate,Real Estate - Development
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods
